指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2025/3/6取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件、2024年度：6,840件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
中央区,銀座２丁目,-,東京都中央区銀座2丁目2-18 TH銀座ビル3階,35.67476,139.76571,WOM CLINIC GINZA,美容外科,-
中央区,銀座４丁目,-,東京都中央区銀座四丁目12-15 歌舞伎座タワー16F,35.66960,139.76807,医療法人社団FINE DAYS 銀座キッズデンタルパーク,"矯正歯科, 小児歯科",-
中央区,京橋２丁目,日八京,東京都中央区京橋2丁目6-10 宝照ビル2階,35.67637,139.77147,あけみ歯科医院,"歯科, 歯科口腔外科",-
中央区,佃２丁目,-,東京都中央区佃二丁目5-11 ローゼイワサキ1階,35.66689,139.78486,佃2丁目歯科,歯科,-
中央区,銀座２丁目,-,東京都中央区銀座2丁目2-19 美豊ビル3階,35.67481,139.76576,宮川歯科医院,歯科,-
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目8-3 ワシントンビル4F,35.68037,139.77296,平野歯科医院,歯科,-
中央区,八重洲２丁目,日八京,東京都中央区八重洲2丁目11-7 一新ビル,35.67562,139.76747,八重洲内科,"内科, 皮膚科, 泌尿器科",-
中央区,銀座１丁目,-,東京都中央区銀座1丁目5-1 第三太陽ビル3階,35.67502,139.76734,本山歯科医院,"歯科, 歯科口腔外科",-
中央区,京橋２丁目,日八京,東京都中央区京橋2丁目8-2 渋井ビル2F,35.67754,139.77104,歯科渋井クリニック,"歯科, 小児歯科, 歯科口腔外科",-
中央区,銀座２丁目,-,東京都中央区銀座二丁目11-4 富善ビル2F,35.67241,139.76922,歯科吉村,歯科,-
中央区,銀座３丁目,-,"東京都中央区銀座3丁目2-12 全研ビル
こちらの医療機関は情報確認中です",35.67307,139.76475,銀座内科センター診療所,-,-
中央区,銀座５丁目,-,"東京都中央区銀座5丁目14-15 サンリット銀座ビル901号
こちらの医療機関は情報確認中です",35.66873,139.76708,TPC美容クリニック銀座院,-,-
中央区,明石町,-,"東京都中央区明石町5-19 横山ビル2階
こちらの医療機関は情報確認中です",35.66797,139.77763,中央リセルクリニック,-,-
中央区,日本橋大伝馬町,-,"東京都中央区日本橋大伝馬町9-7
こちらの医療機関は情報確認中です",35.69084,139.77990,大伝馬耳鼻咽喉科,-,-
中央区,月島４丁目,-,"東京都中央区月島4丁目4-1 グリーンコーポ月島106号
こちらの医療機関は情報確認中です",35.66112,139.78371,医療法人社団豊文会 月島医院,-,-
中央区,日本橋本町４丁目,日八京,"東京都中央区日本橋本町4丁目1-1 加島商館ビル2F
こちらの医療機関は情報確認中です",35.68903,139.77360,医療法人社団やまあ会 浅野歯科医院,-,-
千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4-9-10 細谷ビル6階,35.70175,139.74555,飯田橋みみ・はな・のどクリニック,耳鼻いんこう科,https://iidabashi-ent.com/
千代田区,鍛冶町,-,東京都千代田区東京都千代田区鍛冶町2-6-2 上野ビルディング2階,35.69191,139.77198,東京胃腸肛門内視鏡クリニック神田日本橋院,"内視鏡内科, 胃腸内科, 消化器内科, 肛門内科",https://www.gutclinic-tokyo.jp/
千代田区,神田小川町１丁目,-,東京都千代田区神田小川町1丁目8番地 NCO神田小川町7階,35.69490,139.76540,こころサポートクリニック,"心療内科, 精神科, 腫瘍精神科",https://kokorosupport-clinic.com/
千代田区,五番町,-,東京都千代田区五番町2 横山ビル,35.69064,139.73523,市ケ谷駅前診療所,"内科, 循環器科, 消化器科, 皮膚科, アレルギー科",https://ichigaya-shinryosyo.com/
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-3-26 お茶の水高木ビル2F,35.70002,139.76295,お茶の水橋交番横クリニック,"内科, 内分泌内科, アレルギー科, 小児科",https://www.ochanomizu-clinic.com/
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1丁目7-12 サピアタワー7階,35.68372,139.76861,医療法人 榊原厚生会 榊原サピアタワークリニック,"内科, 循環器科, 消化器科, 糖尿病・代謝内科, 呼吸器科",http://sapiatower-clinic.jp/
千代田区,一番町,-,東京都千代田区一番町4-26 相模屋第五ビル2階,35.68767,139.74250,一番町レディースクリニック,"婦人科, 内科, リハビリテーション科, 皮膚科, 精神科, 心療内科",https://www.1-ilc.com/
千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-5-1 日比谷マリンビル B2F,35.67448,139.75970,日比谷ガーデンクリニック,"心療内科, 精神科",https://www.hibiya-garden-clinic.com/
千代田区,麹町３丁目,-,東京都千代田区麹町3丁目4-7 啓ビル5F,35.68444,139.73768,麹町クリニック,"内科, 胃腸科, 外科, 肛門科, 消化器科",http://www.kojimachiclinic.com/
千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町1-6-5 アキバ・トリム B1F,35.69790,139.77367,秋葉原内科シンシアクリニック,"内科, 循環器内科, 糖尿病内科, 呼吸器内科",https://akihabara-sincere.com/
千代田区,平河町１丁目,-,東京都千代田区平河町1-7-11 第二大盛丸平河町ビル2階,35.68204,139.74102,医療法人社団千禮会 千代田漢方内科クリニック,内科,https://www.chiyodakampo.com/
千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町2-20,35.69867,139.77614,ビクアスクリニック秋葉原,"形成外科, 美容外科",https://akiba-biyou.com/
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-7-12 巌松堂ビル3F,35.69576,139.75912,神保町もりたメンタルクリニック,"心療内科, 精神科",http://morita1-7-12.jp/
千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町1丁目13 チョムチョム秋葉原ビル9階,35.69790,139.77421,秋葉原・胃と大腸肛門の内視鏡クリニック,"胃腸内科, 消化器内科, 内視鏡内科, 肛門外科, 肛門内科",https://www.akihabara-naishikyo.com/
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2丁目6-11 第87東京ビル5F,35.69957,139.76426,医療法人 くろしお会 ひまわりクリニックお茶の水,眼科,https://himawari-ochanomizu.navi-clinic.jp/
千代田区,内神田２丁目,-,東京都千代田区内神田2-7-12 第一電建ビル102,35.69039,139.76881,第一電建ビル内科・ 外科・麻酔科,"内科, 外科, 麻酔科, 皮膚科",https://www.daiichidenkenbil-naika.com/
千代田区,神田淡路町１丁目,-,東京都千代田区神田淡路町1丁目9-1 ニユーお茶の水ビル301,35.69601,139.76685,河内(こうち)クリニック,"心療内科, 精神科, 神経科",-
千代田区,平河町１丁目,-,東京都千代田区平河町1丁目7-15,35.68232,139.74048,平河町歯科診療所,歯科,-
千代田区,外神田４丁目,-,東京都千代田区外神田4丁目9-2 千住ビル4F,35.70214,139.77243,ユアクリニック秋葉原,"内科, 小児科, 循環器内科, アレルギー科, 小児アレルギー科",https://yourclinicakb.jp/
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2丁目4番地 お茶の水日建ビル3階,35.69956,139.76346,ユアクリニックお茶の水,"内科, 循環器内科, リウマチ科",https://yourclinic.jp/
千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町2丁目9-1 三崎町TSビル 2F・3F,35.70094,139.75525,水道橋駅前こばやし皮フ科形成外科,"皮膚科, 形成外科, 美容皮膚科",https://www.suidobashi-hifuka.com/
千代田区,外神田２丁目,-,東京都千代田区外神田2-3-6 北原ビル2階,35.69927,139.76884,北原皮膚科クリニック,"皮膚科, 小児皮膚科",https://kitahara-hifuka-cl.com/
千代田区,九段南４丁目,-,東京都千代田区九段南4-6-1 九段シルバーパレス401,35.69192,139.74002,医療法人社団聡叡会 あすかクリニック,"内科, 漢方内科",https://www.asuka.clinic/
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町4-1 ニューオータニガーデンタワー ビジネスコート7階,35.67974,139.73501,紀尾井町クリニック 東京本院,"形成外科, 美容外科",https://www.nhtjapan.com/
千代田区,神田小川町２丁目,-,東京都千代田区神田小川町2-6 大宮第二ビル2階,35.69495,139.76371,東京外科クリニック,"内科, 外科",https://www.tokyogeka.com/
千代田区,外神田１丁目,-,東京都千代田区外神田1-13-1 Akiba1131ビル4F,35.69883,139.77159,オーラルデザインクリニック秋葉原 歯科&矯正歯科,"歯科, 矯正歯科",https://oraldesign.jp/
千代田区,霞が関１丁目,虎ノ門広域,東京都千代田区霞が関1丁目4-1 日土地ビル1階,35.67100,139.75030,虎ノ門皮膚科・アレルギー科クリニック,"皮膚科, アレルギー科",https://toranomon-sac.com/
千代田区,富士見２丁目,-,東京都千代田区富士見2-11-10 レオ飯田橋ビル6F,35.69912,139.74492,医療法人社団八橋会 飯田橋耳鼻咽喉科医院,耳鼻いんこう科,http://iidabashijibika.com/
千代田区,一番町,-,東京都千代田区一番町13-1 新半蔵門ビル1階,35.68694,139.74154,半蔵門 渡海消化器・内視鏡クリニック,"消化器内科, 内視鏡内科, 肛門内科",https://www.tokai-naishikyo.com/
千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町2-18-5 アークビル8階,35.69864,139.77584,医療法人社団 安緑会 秋葉原内科内視鏡クリニック,"内科, 消化器内科, 胃腸内科",https://www.ikamera.net/
千代田区,神田松永町,-,東京都千代田区神田松永町104 TSKビル 4F,35.69898,139.77410,アルモ形成クリニック,"形成外科, 美容外科",https://almoprs-clinic.jp/
千代田区,一番町,-,東京都千代田区一番町3-1 グレース一番町1F,35.68793,139.74339,千代田クリニック,内科,https://www.chiyoda-clinic-internalmedicine-rheumatology.com/
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2丁目2番地34 千代田三信ビル 102,35.69617,139.75695,高血圧といびきの内科 神保町駅前,内科,https://wellness.or.jp/
千代田区,一番町,-,東京都千代田区一番町10-2 一番町Mビル 3階,35.68669,139.73988,はやしARTクリニック半蔵門,産婦人科,https://hayashi-art.org/
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-11-1 パシフィックセンチュリープレイス丸の内10階,35.67806,139.76689,医療法人社団ウェルエイジング Dクリニック東京ウェルネス,"内科, アレルギー科, 呼吸器内科, 糖尿病内科, 内分泌・代謝内科",https://www.sumahoshin.or.jp/
千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町1-13 チョムチョム秋葉原4F,35.69783,139.77421,医療法人社団上桜会 秋葉原心療内科ゆうメンタルクリニック秋葉原院,"心療内科, 精神科",-
千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-8 タニグチビル5F,35.69805,139.76263,VERDE CLINIC お茶の水,"皮膚科, 美容皮膚科, 内科",https://verde-clinic.net/
千代田区,内神田３丁目,-,東京都千代田区内神田3丁目20-1 有美ビル 2F,35.69265,139.77093,神田駅そば総合歯科,"歯科, 矯正歯科, 小児歯科",https://www.kanda-soba-dc.jp/
千代田区,麹町６丁目,-,東京都千代田区麹町6-2 麹町 ニュー彌彦ビル 1F,35.68520,139.73333,医療法人社団新生会 麹町歯科・矯正歯科,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科",https://www.koujimachi-dental.com/
千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町1-8-2 スズトミビル 7階,35.69079,139.77228,神田駅南口こころのクリニック,"心療内科, 精神科",https://kanda-cocolo.com/
千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1丁目7-1 有楽町電気ビル北館5階,35.67459,139.76145,医療法人社団慶真記念会 有楽町睡眠・呼吸器内科クリニック,"内科, 呼吸器内科",http://www.yurakucho-sleep.jp/
千代田区,九段北１丁目,-,東京都千代田区九段北1-2-1 九段中央ビル 3F,35.69584,139.75217,九段下駅前ココクリニック,"内科, 小児科, 心療内科, 循環器内科, 内分泌・代謝内科, 精神科",https://www.kudanshita.clinic/
千代田区,内神田２丁目,-,東京都千代田区内神田2-13-7 石原ビル1階,35.69139,139.76833,内神田皮膚科,皮膚科,http://kanda-hifuka.jp/
千代田区,平河町２丁目,-,東京都千代田区平河町2-7-9 JA共済ビル3C,35.68027,139.74021,千代田心療クリニック,"心療内科, 精神科",http://www.meinherz.jp/
千代田区,岩本町１丁目,-,東京都千代田区岩本町1丁目8-3 松井ビル2階,35.69239,139.77752,シンクヘルスクリニック,"婦人科, 内科, 呼吸器内科, アレルギー科, 皮膚科, 心療内科",https://synchealth-clinic.com/
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-31-1,35.69496,139.75896,加賀耳鼻咽喉科クリニック,耳鼻いんこう科,http://www.kaga.min.gr.jp/
千代田区,霞が関１丁目,虎ノ門広域,東京都千代田区霞が関1丁目4-1 日土地ビル 1階,35.67100,139.75030,メンタルクリニック虎ノ門駅前,心療内科,https://mental-toranomon.com/
千代田区,麹町３丁目,-,東京都千代田区麹町3丁目2-5 垣見麹町ビル別館2階,35.68429,139.73906,麹町大通り眼科,眼科,-
千代田区,神田三崎町３丁目,-,東京都千代田区神田三崎町3-7-9 西野ビル3階,35.70177,139.75180,水道橋メンタルクリニック,"心療内科, 精神科",-
千代田区,内幸町２丁目,-,東京都千代田区内幸町2丁目2-2 富国生命ビル地下1階,35.67062,139.75520,日比谷公園前歯科医院,"歯科, 歯科口腔外科, 小児歯科, 矯正歯科",https://hibiya-parkfront.com/
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1 グランルーフ,35.68010,139.76807,Tokyo Station International Clinic,"内科, 小児科, 外科, 皮膚科",https://www.international-clinic.tokyo/
千代田区,神田神保町３丁目,-,東京都千代田区神田神保町3-7 俎橋ビル4階,35.69552,139.75333,千代田こころのクリニック,"心療内科, 精神科",https://chiyoda-kokoro.com/
千代田区,九段南１丁目,-,東京都千代田区九段南1-6-5 九段会館テラス 地下1階,35.69431,139.75140,明秀皮膚科クリニック,"皮膚科, 小児皮膚科, アレルギー科, 美容皮膚科",https://www.minsyuderma.com/
千代田区,九段北１丁目,-,東京都千代田区九段北1-9-16 九段KAビル1階,35.69773,139.75122,よつばみらいクリニック,小児科,https://yotsuba-mirai-cl.com/
千代田区,神田三崎町１丁目,-,東京都千代田区神田三崎町1丁目3-12 水道橋ビル9階,35.70086,139.75596,医療法人社団互酬会 水道橋東口クリニック,"内科, 老年内科, 老年精神科, 老年緩和ケア内科",https://www.suidobashi-e-cl.jp/
千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町1丁目9-1 第二大久保ビル3F,35.69044,139.77244,二宮内科クリニック,"内科, 糖尿病内科, リウマチ科, アレルギー科",http://www.ninomiya-cl.jp/
千代田区,九段南４丁目,-,東京都千代田区九段南4丁目3-7 翠ビルヂング地下1階,35.69135,139.73942,医療法人社団 松の葉 市ヶ谷内科消化器内科クリニック,"内科, 糖尿病内科, 循環器内科, 消化器内科, 内視鏡内科",https://www.akaza-mc.com/ichigaya/
