指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2023/2/12取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件）",,,,,,,
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6丁目27-8 京セラビルB1階,35.666445,139.703532,原宿歯科クリニック,歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/3657
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西一丁目33-14 代官山齋金ビル2F,35.646748,139.703534,医療法人Jasta Jasta Dental Clinic,歯科、矯正歯科,https://byoinnavi.jp/clinic/254973
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目17-3 アカネビル8階,35.691649,139.703559,医療法人社団創輝会 眼瞼下垂クリニック,形成外科、美容外科、美容皮膚科,https://byoinnavi.jp/clinic/284106
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1丁目13-7 ヒューリック渋谷ビル2F,35.659902,139.703567,医療法人社団誠賀会 渋谷ステーションクリニック,腎臓内科,https://byoinnavi.jp/clinic/12444
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目17-30,35.722181,139.70358,平瀬歯科クリニック,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/5924
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目30-11 新宿高野ビル第2ビル7F,35.691157,139.70358,医療法人社団しらゆき ジャスミンレディースクリニック新宿,婦人科,https://byoinnavi.jp/clinic/271174
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目31-5 新宿ペガサス館8F,35.690729,139.703585,新宿駅三丁目クリニック,内科、皮膚科,https://byoinnavi.jp/clinic/270335
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目17-2 アカネビル 4・7F,35.691582,139.703588,医療法人社団日本整美会 整美会矯正歯科クリニック,矯正歯科,https://byoinnavi.jp/clinic/5512
渋谷区,千駄ケ谷四丁目,-,東京都渋谷区千駄ヶ谷4-26-11 3F,35.681578,139.703592,代々木メンタルクリニック,精神科、心療内科,https://byoinnavi.jp/clinic/256616
品川区,旗の台五丁目,-,東京都品川区旗の台5-7-6 秀和旗の台レジデンス108,35.604414,139.703597,瀬底皮膚科クリニック,皮膚科,https://byoinnavi.jp/clinic/8653
新宿区,新宿三丁目,-,東京都新宿区3丁目17-2 アカネビル 8F,35.691596,139.703609,ON Body Clinic(オン・ボディ・クリニック),美容外科,https://byoinnavi.jp/clinic/274097
新宿区,下落合三丁目,-,東京都新宿区下落合3-17-30,35.72232,139.703609,目白眼科,眼科,https://byoinnavi.jp/clinic/5372
品川区,旗の台二丁目,-,東京都品川区旗の台二丁目8-12 旗の台紋新ビル2F,35.606447,139.703621,田辺歯科医院,歯科,https://byoinnavi.jp/clinic/8858
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-32-14,35.710602,139.703632,高田馬場耳鼻咽喉科,耳鼻いんこう科、アレルギー科,https://byoinnavi.jp/clinic/261271
品川区,小山三丁目,-,東京都品川区小山3丁目27-1 武蔵小山駅第二ビル,35.620065,139.703635,島田眼科,眼科,https://byoinnavi.jp/clinic/182346
渋谷区,千駄ケ谷四丁目,-,東京都渋谷区千駄ヶ谷4-26-11 4階,35.681632,139.703649,ゆきクリニック,内科、消化器科、皮膚科,https://byoinnavi.jp/clinic/2568
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1丁目33-6 2F,35.711242,139.703651,ウェルネス歯科高田馬場,歯科,https://byoinnavi.jp/clinic/6050
新宿区,新宿四丁目,-,東京都新宿区新宿4丁目2-16 パシフィックマークス新宿サウスゲート4階,35.689479,139.703655,アイデンタルクリニック新宿院,歯科,https://byoinnavi.jp/clinic/274445
品川区,旗の台五丁目,-,東京都品川区旗の台5丁目8-5,35.604078,139.703655,みしま内科,内科,https://byoinnavi.jp/clinic/8606
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1丁目32-14 UKビル2階,35.710638,139.70366,医療法人社団慈望会 植松医院,内科、皮膚科,https://byoinnavi.jp/clinic/77655
渋谷区,千駄ケ谷五丁目,-,東京都渋谷区千駄ケ谷5丁目25-5 バリューHR代々木ビル,35.68463,139.703669,医療法人社団バリューメディカル バリューHRビルクリニック,内科、眼科,https://byoinnavi.jp/clinic/281062
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1丁目13-5 大協渋谷ビル10階,35.660005,139.703673,医療法人社団桜 フローラメンタルクリニック渋谷院,心療内科、精神科,https://byoinnavi.jp/clinic/284071
渋谷区,千駄ケ谷三丁目,-,東京都渋谷区千駄ケ谷3丁目63-2 MJ原宿ビル4階,35.672976,139.703675,医療法人社団四誓会 原宿外苑矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/252226
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1丁目2-1 ナインティー新宿ビル9F,35.693304,139.703716,東京ノーストクリニック新宿院,男性泌尿器科,https://byoinnavi.jp/clinic/3768
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2丁目22-7 新生ビル403,35.658434,139.703742,高宮歯科医院,歯科,https://byoinnavi.jp/clinic/12457
新宿区,新宿三丁目,-,東京都新宿区新宿三丁目33番10号 新宿モリエールビル4階,35.690388,139.703743,医療法人社団新洋和会 新宿睡眠メディカルクリニック,内科、循環器科、呼吸器科,https://byoinnavi.jp/clinic/6089
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目33-10 新宿モリエールビル 5階,35.690382,139.703752,美容外科・歯科ガーデンクリニック新宿院,美容外科,https://byoinnavi.jp/clinic/272813
新宿区,新宿三丁目,-,東京都新宿区新宿3-33-10 新宿モリエールビル5階,35.690382,139.703752,ザ・ホワイトデンタルクリニック新宿院,歯科,https://byoinnavi.jp/clinic/272856
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目33-10 新宿モリエールビル 6階・7F,35.690382,139.703752,医療法人社団北辰匠会 アイエスクリニック 新宿東口院,美容皮膚科,https://byoinnavi.jp/clinic/281077
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2丁目19-15 宮益坂ビルディング103,35.659582,139.703755,渋谷国際クリニック,皮膚科、美容皮膚科,https://byoinnavi.jp/clinic/285966
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-19-15 宮益坂ビル1F,35.659583,139.703756,東京ビアンコ歯科・矯正歯科 渋谷院,歯科、矯正歯科,https://byoinnavi.jp/clinic/281962
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1丁目2-2 サブナード地下街2丁目,35.693385,139.703766,新宿シティ眼科,眼科,https://byoinnavi.jp/clinic/4677
渋谷区,代官山町,-,東京都渋谷区代官山町14-15 HARAPPA DAIKANYAMA 1階,35.650098,139.703798,医療法人永朋会 A&Oクリニック代官山,産婦人科、婦人科、美容外科、美容皮膚科、皮膚科,https://byoinnavi.jp/clinic/280334
渋谷区,代官山町,-,東京都渋谷区代官山町17-1 代官山アドレス ザ・タワー301,35.648741,139.703823,医療法人社団佳友会 代官山アドレス歯科クリニック,歯科、矯正歯科,https://byoinnavi.jp/clinic/150754
渋谷区,代官山町,-,東京都渋谷区代官山町17-1 代官山アドレスザタワー302,35.648741,139.703823,医療法人社団美光会 セラクリニック,美容外科、美容皮膚科,https://byoinnavi.jp/clinic/2603
渋谷区,代官山町,-,東京都渋谷区代官山町14-15 HARAPPA DAIKANYAMA B1F,35.649885,139.703834,代官山デンタルクリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/266827
新宿区,新宿四丁目,-,東京都新宿区新宿4丁目3-17 FORECAST 新宿SOUTH1F,35.688591,139.703838,医療法人フェネスト 歯科タケダクリニック新宿,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/273869
品川区,旗の台三丁目,-,東京都品川区旗の台3-11-11 2階,35.605033,139.703844,はたのだい駅前内科・糖尿病クリニック,内科、糖尿病内科、脂質代謝内科,https://byoinnavi.jp/clinic/283286
品川区,旗の台三丁目,-,東京都品川区旗の台三丁目11番11号 2階,35.605033,139.703844,旗の台東口・ノナ皮膚科,皮膚科、小児皮膚科、美容皮膚科、アレルギー科,https://byoinnavi.jp/clinic/283638
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3-29-17 ホテルメッツ渋谷2F,35.655714,139.70385,メディカルクリニック渋谷,内科、消化器科、肛門科、外科,https://byoinnavi.jp/clinic/2311
品川区,旗の台四丁目,-,東京都品川区旗の台4丁目1-10 大喜ビル1F,35.604235,139.70386,こばやし耳鼻咽喉科,耳鼻いんこう科,https://byoinnavi.jp/clinic/8691
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-34-2 縄田ビル2階,35.711757,139.703862,田中クリニック,心療内科、精神科,https://byoinnavi.jp/clinic/254570
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1丁目12-7 CR-VITE 5F,35.660033,139.703863,宮益坂眼科,眼科,https://byoinnavi.jp/clinic/3855
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1丁目33-13 千年ビル1階,35.711473,139.703886,医療法人社団腎研記念会 腎研クリニック,内科、消化器外科、腎臓内科、循環器科、泌尿器科,https://byoinnavi.jp/clinic/4409
品川区,旗の台二丁目,-,東京都品川区旗の台2丁目7-5,35.60615,139.703894,医療法人社団創星会 はたのだい東口歯科クリニック,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/260554
品川区,旗の台二丁目,-,東京都品川区旗の台2丁目7番2号 イオンタウン旗の台3階,35.605705,139.703895,はたのだい耳鼻頭頸部クリニック,耳鼻いんこう科、頭頸部外科、内分泌外科、アレルギー科、小児科,https://byoinnavi.jp/clinic/285926
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3丁目29-17 ホテルメッツ渋谷2F,35.655741,139.703901,医療法人社団 慶友整形外科渋谷,整形外科、リハビリテーション科,https://byoinnavi.jp/clinic/3212
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1丁目2-3 レオ新宿6F,35.693582,139.703905,東京クリニック,心療内科、精神科、内科,https://byoinnavi.jp/clinic/275991
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3-18-8 大野ビル6階,35.657052,139.703919,湘南美容クリニック渋谷アネックス院,美容外科、美容皮膚科,https://byoinnavi.jp/clinic/274574
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3丁目29-17 ホテルメッツ渋谷2F,35.655811,139.703924,メディカルスキャニング渋谷,放射線科,https://byoinnavi.jp/clinic/3127
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3-18-8 大野ビル6F,35.657027,139.703934,医療法人社団健昌会 渋谷三丁目クリニック,泌尿器科,https://byoinnavi.jp/clinic/177624
新宿区,新宿三丁目,-,東京都新宿区新宿三丁目32-5 日原ビル4階,35.690243,139.703952,医療法人社団京和会 KU歯科クリニック新宿院,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/274143
品川区,小山三丁目,-,東京都品川区小山3-26-1 ヒルズムサコビル6F,35.619794,139.703952,武蔵小山メンタルクリニック,精神科、心療内科、神経科、内科,https://byoinnavi.jp/clinic/2638
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1丁目29-4 レイカビル3階,35.710367,139.703956,高田馬場 新田歯科医院,歯科,https://byoinnavi.jp/clinic/6036
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前六丁目28-6 キュープラザ原宿7F,35.667082,139.703967,医療法人社団輝幸会 足のクリニック 表参道,リウマチ科、整形外科、形成外科、皮膚科、リハビリテーション科,https://byoinnavi.jp/clinic/251033
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1丁目22-1 オークラビル2F,35.672561,139.703972,医療法人社団雄貴会 原宿石川歯科医院,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/4157
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目32-5 日原ビル1階,35.690241,139.703998,日原医院,内科、婦人科,https://byoinnavi.jp/clinic/3400
新宿区,新宿三丁目,-,東京都新宿区新宿三丁目32-5 日原ビル7F,35.690241,139.703998,アルバ・メンタルクリニック,心療内科、精神科、神経科,https://byoinnavi.jp/clinic/3563
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目32-5 日原ビル3F,35.690241,139.703998,いわさき眼科,眼科,https://byoinnavi.jp/clinic/4192
品川区,旗の台四丁目,-,東京都品川区旗の台4丁目7-2,35.604007,139.704006,柿崎歯科医院,歯科、小児歯科,https://byoinnavi.jp/clinic/8815
新宿区,新宿三丁目,-,東京都新宿区新宿3-15-16 パークシティ4-6F,35.692646,139.704013,医療法人社団白正会 ティースアート 新宿店,歯科,https://byoinnavi.jp/clinic/5525
新宿区,新宿三丁目,-,東京都新宿区新宿3-30-13 新宿マルイ本館5F,35.690965,139.704035,医療法人逍葉会 新宿マルイ眼科クリニック,眼科,https://byoinnavi.jp/clinic/274621
渋谷区,恵比寿西二丁目,-,東京都渋谷区恵比寿西2丁目21-4 代官山パークス3F,35.648128,139.704043,医療法人 明和会 整形外科 スポーツ・栄養クリニック代官山,整形外科、内科、リウマチ科、リハビリテーション科、ペインクリニック内科、ペインクリニック外科,https://byoinnavi.jp/clinic/252425
渋谷区,恵比寿西二丁目,-,東京都渋谷区恵比寿西2丁目21-4 代官山PARKS2F,35.648128,139.704043,医療法人ドクタースパ ドクタースパ・クリニック,形成外科、美容外科、美容皮膚科,https://byoinnavi.jp/clinic/180239
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目30-13 新宿マルイ本館5F,35.690919,139.704054,医療法人社団柏真会 HADA LOUNGE クリニック 新宿院,美容皮膚科,https://byoinnavi.jp/clinic/284885
渋谷区,千駄ケ谷四丁目,-,東京都渋谷区千駄ケ谷4丁目26-7 日本共産党ビル2F,35.681339,139.704061,医療法人財団東京勤労者医療会 代々木診療所,内科、消化器科、循環器科,https://byoinnavi.jp/clinic/6060
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1丁目21-2,35.672306,139.704067,青山心療内科クリニック8,内科、心療内科、精神科,https://byoinnavi.jp/clinic/277277
新宿区,大久保一丁目,-,東京都新宿区大久保1-11-3 大東ビル2階,35.698587,139.704071,医療法人社団医進会 小田クリニック,内科、外科,https://byoinnavi.jp/clinic/4669
新宿区,大久保一丁目,-,東京都新宿区大久保一丁目11-3 大東ビル3階,35.698587,139.704071,医療法人社団慶幸会 東新宿クリニック,内科、リウマチ科、脳神経内科、ペインクリニック内科,https://byoinnavi.jp/clinic/182333
品川区,旗の台二丁目,-,東京都品川区旗の台二丁目1-22 もとまる2号館2階,35.607059,139.704071,旗の台アレルギー・こどもクリニック,内科、アレルギー科、小児科,https://byoinnavi.jp/clinic/8678
品川区,旗の台二丁目,-,東京都品川区旗の台2丁目1-22 もとまる2号館3階,35.607059,139.704071,医療法人社団七福会 ホリィマームクリニック旗の台,内科,https://byoinnavi.jp/clinic/8491
新宿区,新宿四丁目,-,東京都新宿区新宿4丁目3-22 安藤ビル3F,35.689435,139.704077,新宿美容外科クリニック 新宿院,形成外科、美容外科、皮膚科,https://byoinnavi.jp/clinic/260458
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2丁目19-17 グローリア渋谷ビル601号室,35.659641,139.704086,医療法人社団快美会 松野矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/9610
新宿区,新宿四丁目,-,東京都新宿区新宿4丁目3-22 安藤ビル5階,35.689482,139.70411,医療法人社団真歯会 常盤矯正歯科医院,矯正歯科,https://byoinnavi.jp/clinic/5516
