指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2024/2/5取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件、2023年度：6,702件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
千代田区,麹町６丁目,-,東京都千代田区麹町6丁目2-30麹町ニュー彌彦ビル2階,35.68520,139.73334,TMクリニック麹町,"内科, 内分泌内科",-
千代田区,一番町,-,東京都千代田区一番町4-22プレイアデ一番町1F,35.68776,139.74253,ホワイトデンタルオフィス半蔵門,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2丁目5村田ビル5F,35.70005,139.76118,公益社団法人東京都教職員互助会 三楽病院附属生活習慣病クリニック,"糖尿病内科, 代謝内科代謝内分泌",-
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1丁目5-5大手町タワー地下1階,35.68561,139.76558,一般財団法人松翁会 松翁会歯科診療所,"歯科, 矯正歯科, 歯科口腔外科",-
千代田区,九段南４丁目,-,東京都千代田区九段南4丁目8-27重盛ビル3F,35.69141,139.73782,市ケ谷歯科クリニック,"歯科, 矯正歯科",-
千代田区,麹町６丁目,-,東京都千代田区麹町六丁目6-1麹町長尾ビル3F,35.68575,139.73188,新原歯科医院,歯科,-
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2丁目19-1リーガルタワー神保町1階,35.69518,139.75746,医療法人社団すみれ会 野本歯科医院,"歯科, 矯正歯科, 小児歯科",-
千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町2丁目21-10ワタナベビル2F,35.70165,139.75372,田辺歯科クリニック,"歯科, 歯科口腔外科",-
千代田区,五番町,-,東京都千代田区五番町5-6ビラカーサ五番町1F,35.68990,139.73620,医療法人社団 グリーンデンタルクリニック,"歯科, 矯正歯科, 歯科口腔外科",-
千代田区,麹町２丁目,-,東京都千代田区麹町2丁目12-6ミツリ麹町ビル1F,35.68489,139.74102,川名歯科,"歯科, 歯科口腔外科",-
千代田区,神田駿河台３丁目,-,東京都千代田区神田駿河台三丁目1-5川庄ビル4F,35.69601,139.76483,駿河台歯科,"歯科, 歯科口腔外科",-
千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4丁目5-16飯田橋コアビル3F,35.70039,139.74765,飯田橋歯科クリニック,歯科,-
千代田区,九段北１丁目,-,東京都千代田区九段北1丁目3-1日宝九段下ビル2F,35.69582,139.75169,ユタカ歯科.,"歯科, 矯正歯科, 小児歯科",-
千代田区,内神田１丁目,-,東京都千代田区内神田一丁目17-1橋本ビル2階,35.69146,139.76664,依田歯科医院,"歯科, 矯正歯科, 小児歯科",-
千代田区,九段南２丁目,-,東京都千代田区九段南2丁目3-11青葉ビル別館1F,35.69303,139.74515,りょうきデンタルオフィス,"歯科, 矯正歯科, 歯科口腔外科",-
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2丁目2御茶ノ水杏雲ビル1F,35.69888,139.76357,医療法人社団ニコライ会 杏雲ビル歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町2丁目19-92F,35.70155,139.75272,大曽根歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関三丁目2-5霞ケ関ビル3階,35.67125,139.74713,社団法人日本綜合歯科協会 吉田歯科医院,歯科,-
千代田区,永田町２丁目,赤坂,東京都千代田区永田町2丁目14-2山王グランドビルB1F,35.67649,139.73819,医療法人社団東杏会 山王グランドビル歯科,"歯科, 矯正歯科",-
千代田区,隼町,-,東京都千代田区隼町2-12藤和半蔵門コープ204,35.68246,139.74214,プラスデントクリニック,"歯科, 矯正歯科, 小児歯科",-
千代田区,内神田２丁目,-,東京都千代田区内神田2丁目2-5光正ビル2F,35.68976,139.76713,鎌倉橋歯科医院,"歯科, 歯科口腔外科",-
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2丁目38岩田ビル2階,35.69772,139.75505,今村歯科医院,"歯科, 矯正歯科, 歯科口腔外科",-
千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1丁目10-1Y.S須田町ビル7階,35.69562,139.76872,医療法人社団 相川歯科医院,歯科,-
千代田区,麹町２丁目,-,東京都千代田区麹町2丁目12-1グランアクス麹町201,35.68516,139.74138,岡口歯科クリニック,歯科,-
千代田区,二番町,-,東京都千代田区二番町11-20ミュージアム1999二番町ビル2F,35.68612,139.73874,番町オーラルサージャリー&スキャニング,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町1丁目8-2スズトミビル6階,35.69085,139.77230,医療法人社団雄志会 渡辺歯科医院,"歯科, 小児歯科, 歯科口腔外科",-
千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1丁目30-1パークホームズ千代田淡路町104,35.69489,139.76961,神田すこやかクリニック,内科,-
千代田区,外神田４丁目,-,東京都千代田区外神田4丁目4-3小木曾ビル2F,35.70139,139.77186,アキバ歯科,"歯科, 矯正歯科",-
千代田区,一番町,-,東京都千代田区一番町4-25相模屋第5ビル5階,35.68764,139.74251,のびすこブランチ半蔵門,児童精神科児童,-
千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関3丁目2-3霞が関コモンゲートアネックス1階,35.67077,139.74788,霞が関デンタルオフィス,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町2丁目18-1,35.69866,139.77595,あきはばら心臓血管・内科,"内科, 皮膚科, 循環器内科循環器",-
千代田区,神田小川町３丁目,-,東京都千代田区神田小川町三丁目2サニービル3F,35.69479,139.76308,臼田歯科医院,"歯科, 矯正歯科, 歯科口腔外科",-
千代田区,麹町６丁目,-,東京都千代田区麹町6丁目4-16,35.68576,139.73271,MTXスポーツ・関節クリニック,整形外科,-
千代田区,神田駿河台４丁目,-,東京都千代田区神田駿河台4丁目1-2ステラ御茶ノ水ビル6F,35.69770,139.76551,浦上小児内分泌・糖尿病クリニック,小児科,-
千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町2丁目7-1有楽町マルイ5階,35.67412,139.76386,ALBA歯科&矯正歯科 有楽町マルイ,"歯科, 矯正歯科, 歯科口腔外科",-
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1丁目7-12サピアタワー7階,35.68384,139.76847,医療法人社団平仁会 アルツクリニック東京,"心療内科, 精神科, 神経内科, 内分泌内科, 代謝内科内分泌",-
千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1丁目5-10相鉄万世橋ビル1階,35.69633,139.77044,てとあしの血管クリニック東京,血管外科,-
千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町2丁目8-6メディカルプライム神田3階,35.69271,139.77261,東京神田整形外科クリニック,整形外科,-
千代田区,内幸町１丁目,-,東京都千代田区内幸町一丁目1-1帝国ホテルタワー5F,35.67232,139.75832,医療法人社団石川記念会 日比谷石川クリニック,人工透析内科,-
千代田区,麹町６丁目,-,東京都千代田区麹町6丁目2-1麹町サイトビルル2階,35.68535,139.73351,堀歯科医院,"歯科, 矯正歯科, 歯科口腔外科",-
千代田区,内幸町１丁目,-,東京都千代田区内幸町1丁目2-2日比谷ダイビル2階,35.67003,139.75676,医療法人社団日瑞会 長谷川歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,神田須田町２丁目,-,東京都千代田区神田須田町二丁目6坂下ビル,35.69538,139.77302,医療法人社団聖水会 小笠原クリニック,人工透析内科,-
千代田区,外神田４丁目,-,東京都千代田区外神田4丁目7-3田中ビル6階,35.70261,139.77201,医療法人社団秀峰会 稲葉歯科医院,"歯科, 矯正歯科, 小児歯科",-
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1丁目6-5丸の内北口ビルディング(丸の内OAZO)地下1階,35.68396,139.76688,医療法人社団 栗林歯科医院 丸の内,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町一丁目4-7神保町1-4ビル2F,35.69624,139.76000,神保町ミセ歯科・矯正歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,神田須田町１丁目,-,東京都千代田区神田須田町一丁目2-1カルフール神田ビル2F,35.69511,139.76760,医療法人社団藤惣会 藤関歯科,"歯科, 矯正歯科, 小児歯科",-
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町二丁目9-1メディカルモール3階,35.69534,139.75591,医療法人鳳生会 M&Mスキンケアクリニック,"形成外科, 皮膚科",-
千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1丁目6-3日比谷頴川ビル4階,35.67394,139.76056,おやしらず日比谷歯科口腔外科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町2丁目2-9第二登栄ビル6階,35.69154,139.77142,こばなわ神田整形外科,"内科, リウマチ科, 整形外科, リハビリテーション科",-
千代田区,神田神保町３丁目,-,東京都千代田区神田神保町三丁目5ニュー徳栄ビル8階,35.69557,139.75402,エムズクリニック九段下,"心療内科, 精神科",-
千代田区,神田佐久間河岸,-,東京都千代田区神田佐久間河岸50-3朝風染常共同ビル4・5階,35.69715,139.77648,医療法人社団東仁会 秋葉原いずみクリニック,人工透析内科,-
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1丁目1-1パレスビル4F,35.68459,139.76146,医療法人城見会 アムス丸の内パレスビルクリニック,内科,-
千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2丁目21-11山崎ビル2F・3F・4階,35.69652,139.76695,医療法人財団 神尾記念病院附属聴覚クリニック,耳鼻いんこう科,-
千代田区,神田神保町３丁目,-,東京都千代田区神田神保町3丁目2-3DAIWA神保町3丁目ビル,35.69612,139.75444,九段坂内科消化器内科クリニック,"内科, 消化器内科消化器",-
千代田区,外神田６丁目,-,東京都千代田区外神田6丁目14-9秋葉原MFビル28号館1F,35.70337,139.77149,医療法人社団聖匠会 末広町矯正歯科,矯正歯科,-
千代田区,神田練塀町,-,東京都千代田区神田練塀町68ムラタヤビル4F,35.70088,139.77488,医療法人社団友好会 秋葉原メディカルクリニックアネックス,内科,-
千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町二丁目18-11堀内三崎町ビル2F,35.70125,139.75292,財団法人 神経研究所附属睡眠呼吸障害クリニック,"精神科, 呼吸器科, 耳鼻いんこう科",-
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3丁目1-1国際ビル 2F 208,35.67669,139.76090,医療法人社団躍心会 丸の内皮膚科,"アレルギー科, 形成外科, 皮膚科, 美容皮膚科",-
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3丁目16BRICK COURT神田錦町1階,35.69365,139.76127,神保町ガーデン歯科,"歯科, 歯科口腔外科",-
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1丁目2-12アイピー第一ビル4階,35.69622,139.76013,東京神保町ボイスクリニック耳鼻咽喉科,耳鼻いんこう科,-
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2丁目1-45ニュー駿河台ビル5F,35.69891,139.76256,医療法人財団駿愛会 駿河台診療所,"内科, 心療内科, 消化器科",-
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台二丁目1-47廣瀬お茶の水ビル5F,35.69976,139.76198,社会福祉法人みどり福祉会 B&Jクリニックお茶の水,"整形外科, リハビリテーション科",-
千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町2丁目18-5アークビル6階,35.69867,139.77583,医療法人社団順成会 いずみレディスクリニック,"産科, 婦人科, 女性内科",-
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3丁目10-10ガーデン・エア・タワー2F,35.70035,139.75055,医療法人社団慶洋会 ケイアイ飯田橋クリニック,"内科, 整形外科",-
千代田区,神田小川町２丁目,-,東京都千代田区神田小川町二丁目12信愛ビル1F,35.69500,139.76468,はる歯科クリニック,"歯科, 矯正歯科, 小児歯科",-
千代田区,六番町,-,東京都千代田区六番町6-5アンドロイドビル2F,35.68840,139.73311,医療法人ふたまた会 ナチュラルアートクリニック,麻酔科,-
千代田区,神田神保町３丁目,-,東京都千代田区神田神保町3丁目2-8昭文館ビル1F,35.69625,139.75388,ひろばストレスケアクリニック,"心療内科, 精神科",-
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋1丁目5-8アクサンビル4F,35.69866,139.74924,原田メンタルクリニック,精神科,-
千代田区,神田駿河台３丁目,-,東京都千代田区神田駿河台3丁目1-2,35.69590,139.76457,御茶ノ水プライムデンタル,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",-
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町1-3東京ガーデンテラス紀尾井町3F,35.67970,139.73695,医療法人社団プラタナス あなたのための統合ヘルスクリニック イーク紀尾井町,"内科, 婦人科",-
千代田区,内幸町１丁目,-,東京都千代田区内幸町1丁目1-1帝国ホテル本館4F,35.67232,139.75832,帝国クリニック,内科,-
千代田区,外神田１丁目,-,東京都千代田区外神田1丁目16-9朝風2号館ビル2階,35.69726,139.77249,医療法人社団やよい会 秋葉原腎クリニック,内科,-
千代田区,神田岩本町,-,東京都千代田区神田岩本町1-5清水ビル4F,35.69586,139.77487,医療法人永昇 秋葉原のだ眼科,"皮膚科, 眼科",-
千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町一丁目8-6神田KSビル2F,35.69100,139.77306,神田医院,"内科, 心療内科, 精神科, 皮膚科, 泌尿器科, 循環器内科循環器, 消化器内科消化器",-
